11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,-100,22,23,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,71,72,73,52,53,54,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,23,-100,23,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,71,72,73,52,53,54,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
24,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,-100,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
25,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,-100,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
26,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,-100,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,19,20,11,12,13,36,27,-100,27,40,41,42,43,22,23,36,37,38,27,38,39,40,41,42,33,34,47,36,37,38,39,40,41,42,43,44,45,68,47,48,49,50,51,52,53,54,55,56,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
28,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,-100,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
29,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,-100,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
30,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,-100,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,17,18,19,20,31,32,11,12,13,36,37,38,39,40,31,-100,31,22,23,36,37,38,39,40,41,42,31,32,33,34,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,17,18,19,20,31,32,11,12,13,36,37,38,39,40,31,32,-100,22,23,36,37,38,39,40,41,42,31,32,33,34,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,85,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,17,18,19,20,21,-100,33,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,61,62,41,42,43,44,45,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,17,18,19,20,21,34,-100,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,61,62,41,42,43,44,45,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
35,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,-100,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,-100,36,37,38,39,40,41,42,33,34,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,-100,37,38,39,40,41,42,33,34,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,-100,38,39,40,41,42,33,34,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,20,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,39,-100,39,40,41,42,55,56,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,39,40,-100,40,41,42,55,56,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,39,40,41,-100,41,42,55,56,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,76,65,66,67,68,69,70,71,72,73,84,87,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,39,40,41,42,-100,42,55,56,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,37,38,39,40,41,42,43,-100,55,56,47,36,37,38,39,40,41,42,43,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,85,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,17,18,19,20,21,44,45,34,37,38,27,50,51,52,53,54,-100,44,45,36,37,38,61,62,51,52,53,44,45,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,17,18,19,20,21,44,45,34,37,38,27,50,51,52,53,54,45,-100,45,36,37,38,61,62,51,52,53,44,45,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
46,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,-100,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,47,48,49,50,51,52,53,54,55,56,47,-100,47,48,49,50,51,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,47,48,49,50,51,52,53,54,55,56,47,48,-100,48,49,50,51,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,18,31,32,11,12,13,36,37,38,39,40,41,42,43,22,23,36,47,48,49,50,51,52,53,54,55,56,47,48,49,-100,49,50,51,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,-100,50,51,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,-100,51,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,-100,52,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,76,65,66,67,68,69,70,71,72,73,84,87,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,-100,53,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,73,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,-100,66,67,68,47,48,49,50,51,52,53,54,67,68,69,70,71,72,61,62,85,76,65,66,67,68,69,70,71,72,73,86,87,76
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,-100,55,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,19,20,33,34,23,14,15,16,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,56,-100,56,69,70,71,72,73,62,53,76,55,56,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
57,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,-100,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
58,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,-100,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
59,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,-100,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
60,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,-100,50,51,52,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,17,20,31,32,33,34,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,61,62,51,52,53,66,67,68,69,70,61,-100,61,62,53,54,67,68,69,70,71,72,61,62,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,16,19,20,31,32,33,34,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,61,62,51,52,53,66,67,68,69,70,61,62,-100,62,53,54,67,68,69,70,71,72,61,62,73,86,87,66,67,68,69,70,71,72,73,84,85,86
63,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,-100,53,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
64,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,-100,54,55,56,67,68,69,70,61,62,73,86,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,11,12,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,65,66,67,68,47,48,49,50,51,52,65,-100,77,78,79,80,81,82,83,84,85,76,65,78,79,80,81,82,83,84,85,86,87,76
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,31,32,33,34,23,14,15,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,-100,66,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,31,32,33,34,23,14,15,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,-100,67,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,27,16,17,20,31,32,33,34,23,14,37,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,-100,68,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,16,27,16,17,20,31,32,33,34,23,36,37,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,69,-100,69,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,15,16,27,16,17,20,31,32,33,34,23,36,37,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,69,70,-100,70,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,14,15,16,27,16,17,20,31,32,33,34,23,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,69,70,71,-100,71,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,14,15,16,27,16,17,20,31,32,33,34,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,69,70,71,72,-100,72,73,86,87,66,67,68,69,70,71,72,73,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,14,15,16,27,16,19,20,31,32,33,34,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,61,62,51,52,53,66,67,68,69,70,71,72,73,62,53,76,67,68,69,70,71,72,73,-100,73,86,87,66,67,68,69,70,71,72,73,84,85,86
74,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,-100,86,65,66,67,68,69,70,71,72,73,84,85,76
75,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,34,37,38,27,38,39,40,31,32,33,34,45,36,37,38,39,40,41,42,43,44,45,56,69,70,49,50,51,52,53,54,55,56,67,68,69,70,61,62,73,-100,65,66,67,68,69,70,71,72,73,84,85,76
11,12,13,14,15,16,17,18,19,20,21,12,13,14,15,16,27,18,19,20,31,32,33,34,13,36,37,38,39,40,41,42,43,44,45,36,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,65,66,67,68,69,70,71,72,73,52,65,76,77,78,79,80,81,82,83,84,85,76,-100,78,79,80,81,82,83,84,85,86,87,76
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,31,32,33,34,23,14,15,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,65,66,67,68,69,70,71,72,73,62,53,76,77,78,79,80,81,82,83,84,85,86,87,-100,77,78,79,80,81,82,83,84,85,86
11,12,13,14,15,16,17,18,19,20,21,22,23,12,13,14,15,16,17,18,31,32,33,34,23,14,15,38,39,40,41,42,43,44,45,34,47,48,49,50,51,52,53,54,55,56,45,48,49,50,61,62,51,52,65,66,67,68,69,70,71,72,73,62,53,76,77,78,79,80,81,82,83,84,85,86,87,78,-100,78,79,80,81,82,83,84,85,86
